date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-01-02,STO005,82.1,44.9,7240,65.2,86.9
2026-01-02,STO006,78.0,74.1,112663,88.1,67.0
2026-01-02,STO007,85.6,49.1,91338,87.5,45.1
2026-01-02,STO008,82.8,68.4,43565,88.4,26.0
2026-01-02,STO009,47.8,73.4,137873,92.3,76.4
2026-01-02,STO010,43.9,53.9,157433,62.2,37.8
2026-01-02,STO011,77.1,62.5,84864,81.0,45.1
2026-01-02,STO012,79.3,53.4,181626,75.1,92.6
2026-01-02,STO013,91.7,71.9,120030,86.0,82.2
2026-01-02,STO014,54.6,21.4,161909,76.9,43.3
2026-01-02,STO015,77.2,31.9,6628,69.1,87.1
2026-01-02,STO016,77.2,59.2,131155,80.6,44.2
2026-01-02,STO017,97.0,61.0,75857,83.8,84.3
2026-01-02,STO018,66.2,53.2,176918,81.4,27.8
2026-01-02,STO019,86.8,68.8,23901,87.5,39.4
2026-01-02,STO020,54.1,68.8,132712,72.3,92.9
2026-01-02,STO021,78.9,29.2,45400,86.9,75.0
2026-01-02,STO022,45.2,77.2,136035,98.1,48.3
2026-01-02,STO023,76.4,71.4,141237,67.1,38.9
2026-01-02,STO024,52.2,75.8,106152,71.2,71.5
2026-01-02,STO025,49.7,54.6,140471,78.9,92.5
2026-01-02,STO026,42.4,31.6,82048,84.4,66.4
2026-01-02,STO027,83.3,48.8,124720,90.8,66.2
2026-01-02,STO028,52.0,53.0,139452,65.4,45.7
2026-01-02,STO029,94.9,36.8,136932,69.1,76.0
2026-01-02,STO030,82.1,39.7,11452,69.8,56.1
2026-01-02,STO031,72.8,77.8,177069,89.1,93.4
2026-01-02,STO032,86.3,56.5,93206,98.9,85.8
2026-01-02,STO033,66.9,77.6,179957,78.7,40.9
2026-01-02,STO034,91.0,34.7,84098,84.9,9.8
2026-01-02,STO035,54.4,45.4,30696,98.2,22.3
2026-01-02,STO036,54.9,37.2,98396,97.4,40.7
2026-01-03,STO001,76.2,53.4,109029,74.7,57.7
2026-01-03,STO002,50.5,63.5,158893,79.4,57.6
2026-01-03,STO003,48.2,74.1,33937,72.4,27.1
2026-01-03,STO004,88.5,70.1,106860,74.1,10.6
2026-01-03,STO005,73.6,43.9,84837,83.2,57.7
2026-01-03,STO006,54.9,75.3,43879,68.2,69.8
2026-01-03,STO007,80.3,33.6,157154,98.9,44.9
2026-01-03,STO008,94.3,79.2,180457,74.5,84.5
2026-01-03,STO009,76.3,63.1,116440,98.7,27.0
2026-01-03,STO010,88.1,60.5,62798,92.1,30.0
2026-01-03,STO011,59.5,58.5,35950,98.8,16.3
2026-01-03,STO012,45.0,64.2,136354,75.5,78.5
2026-01-03,STO013,41.6,62.0,163254,77.7,50.8
2026-01-03,STO014,87.2,40.2,120449,65.8,77.2
2026-01-03,STO015,82.9,48.7,100170,66.3,8.6
2026-01-03,STO016,71.9,72.1,142838,69.3,37.1
2026-01-03,STO017,58.9,69.2,150628,94.3,38.8
2026-01-03,STO018,74.5,78.2,74958,78.6,84.7
2026-01-03,STO019,83.2,35.9,35944,94.1,60.0
2026-01-03,STO020,69.4,30.3,58674,84.7,39.1
2026-01-03,STO021,63.0,19.1,16370,77.1,14.4
2026-01-03,STO022,43.6,46.0,57276,94.8,40.1
2026-01-03,STO023,78.3,22.5,33835,75.2,36.9
2026-01-03,STO024,68.4,35.0,118011,97.6,26.7
2026-01-03,STO025,51.8,25.8,134591,74.7,64.6
2026-01-03,STO026,94.5,72.7,156801,79.5,17.6
2026-01-03,STO027,76.9,20.7,62764,84.0,76.1
2026-01-03,STO028,86.3,57.9,112657,84.1,49.8
2026-01-03,STO029,42.0,25.2,127413,80.3,18.7
2026-01-03,STO030,74.9,56.8,37057,70.8,19.7
2026-01-03,STO031,76.1,51.8,149559,87.4,52.9
2026-01-03,STO032,57.2,28.6,131738,74.5,52.5
2026-01-03,STO033,89.2,37.3,166532,86.1,59.5
2026-01-03,STO034,49.2,63.7,7131,96.8,69.2
2026-01-03,STO035,86.9,76.7,109801,83.3,67.0
2026-01-03,STO036,59.8,78.5,102139,73.9,66.4
2026-01-04,STO001,89.1,71.1,118767,81.4,54.1
2026-01-04,STO002,83.6,83.0,173978,66.2,11.8
2026-01-04,STO003,82.3,44.2,152630,73.1,86.5
2026-01-04,STO004,49.5,25.3,182156,95.6,66.6
2026-01-04,STO005,59.5,34.0,179581,91.8,57.0
2026-01-04,STO006,69.2,80.4,25719,70.9,56.1
2026-01-04,STO007,60.8,63.7,163968,98.1,10.0
2026-01-04,STO008,83.2,26.8,76160,81.4,55.9
2026-01-04,STO009,76.9,19.2,89122,66.4,74.0
2026-01-04,STO010,95.9,38.3,109029,98.3,91.2
2026-01-04,STO011,91.3,61.3,98424,97.1,50.5
2026-01-04,STO012,42.7,64.5,147094,83.0,17.3
2026-01-04,STO013,82.2,46.6,116760,98.5,31.7
2026-01-04,STO014,75.6,28.6,181540,91.3,55.9
2026-01-04,STO015,47.7,82.2,108741,92.7,77.7
2026-01-04,STO016,44.5,22.2,104611,90.9,86.7
2026-01-04,STO017,70.1,61.3,84266,65.9,65.3
2026-01-04,STO018,67.0,46.0,173967,77.6,45.7
2026-01-04,STO019,67.4,38.6,3458,74.8,16.4
2026-01-04,STO020,58.7,31.2,69258,89.7,27.8
2026-01-04,STO021,49.2,21.7,71611,81.3,47.3
2026-01-04,STO022,86.6,73.2,83265,63.3,65.3
2026-01-04,STO023,46.1,30.1,50833,70.8,66.0
2026-01-04,STO024,65.5,43.2,65340,75.6,36.0
2026-01-04,STO025,88.6,58.1,83135,82.0,59.2
2026-01-04,STO026,89.3,73.4,93534,63.1,47.8
2026-01-04,STO027,86.4,71.1,63303,85.3,43.5
2026-01-04,STO028,43.0,50.9,86452,79.7,20.3
2026-01-04,STO029,94.5,38.3,28060,77.9,87.4
2026-01-04,STO030,70.7,19.0,68794,89.7,93.4
2026-01-04,STO031,69.2,55.1,154535,84.3,11.9
2026-01-04,STO032,60.1,18.1,175503,98.9,34.1
2026-01-04,STO033,59.2,71.2,132702,72.1,82.8
2026-01-04,STO034,91.1,81.0,172317,86.0,40.9
2026-01-04,STO035,67.7,75.5,11738,94.9,78.6
2026-01-04,STO036,80.5,45.8,6855,70.9,77.7
2026-01-05,STO001,56.8,66.0,115541,81.3,85.8
2026-01-05,STO002,89.0,64.0,16254,87.2,89.3
2026-01-05,STO003,85.0,54.3,166893,96.7,19.6
2026-01-05,STO004,66.5,68.8,68763,73.4,11.3
2026-01-05,STO005,71.1,40.5,82127,65.3,52.0
2026-01-05,STO006,51.7,27.8,19862,94.9,78.0
2026-01-05,STO007,65.8,83.7,2760,89.8,11.1
2026-01-05,STO008,73.8,38.2,178153,85.9,78.0
2026-01-05,STO009,42.5,57.3,96964,64.6,68.2
2026-01-05,STO010,42.0,23.7,90030,80.2,45.5
2026-01-05,STO011,60.4,68.8,99342,70.8,71.8
2026-01-05,STO012,41.4,48.6,82342,70.0,66.7
2026-01-05,STO013,77.6,60.6,15352,76.8,34.9
2026-01-05,STO014,49.1,62.8,126841,98.4,62.5
2026-01-05,STO015,94.6,45.4,84241,63.0,56.3
2026-01-05,STO016,80.6,78.6,169708,95.7,66.8
2026-01-05,STO017,94.2,44.3,104737,63.5,64.5
2026-01-05,STO018,46.7,59.7,124258,98.8,22.5
2026-01-05,STO019,50.9,55.4,50593,95.7,82.0
2026-01-05,STO020,84.2,25.1,173927,63.7,25.9
2026-01-05,STO021,73.4,66.4,99743,80.9,26.3
2026-01-05,STO022,83.5,42.7,63465,96.9,11.8
2026-01-05,STO023,55.6,64.3,95235,78.1,90.4
2026-01-05,STO024,55.7,62.1,30990,68.4,75.1
2026-01-05,STO025,48.5,41.6,60035,94.1,46.5
2026-01-05,STO026,76.7,77.1,25363,89.0,91.1
2026-01-05,STO027,52.4,25.1,86760,71.9,16.9
2026-01-05,STO028,67.8,57.6,132413,80.1,78.5
2026-01-05,STO029,60.5,52.2,33989,77.9,92.9
2026-01-05,STO030,75.0,28.7,78545,62.7,67.2
2026-01-05,STO031,54.4,76.2,170138,75.4,86.9
2026-01-05,STO032,81.2,27.5,95850,83.8,71.5
2026-01-05,STO033,95.5,18.5,156922,92.7,65.7
2026-01-05,STO034,61.5,32.5,94450,92.8,23.5
2026-01-05,STO035,69.5,21.5,178746,64.9,88.8
2026-01-05,STO036,41.5,61.1,166516,75.6,88.0
2026-01-06,STO001,89.3,29.1,110446,71.8,29.6
2026-01-06,STO002,93.2,43.9,53613,80.6,79.5
2026-01-06,STO003,78.7,27.8,17693,88.6,22.3
2026-01-06,STO004,59.6,81.6,65450,71.8,49.7
2026-01-06,STO005,44.7,74.5,29719,97.1,72.9
2026-01-06,STO006,46.3,32.4,170338,70.6,20.3
2026-01-06,STO007,59.8,69.8,13675,69.6,71.8
2026-01-06,STO008,95.9,21.0,39212,70.2,69.2
2026-01-06,STO009,89.3,54.3,44732,68.2,74.3
2026-01-06,STO010,77.1,83.2,25678,91.8,59.9
2026-01-06,STO011,65.8,25.5,89250,92.5,21.7
2026-01-06,STO012,64.3,79.1,117836,98.7,76.9
2026-01-06,STO013,91.6,23.9,84426,79.5,23.6
2026-01-06,STO014,70.9,22.8,158057,67.7,68.7
2026-01-06,STO015,94.9,30.7,145975,71.7,63.8
2026-01-06,STO016,89.6,29.9,45650,87.9,24.2
2026-01-06,STO017,60.4,65.0,152571,93.2,16.3
2026-01-06,STO018,71.7,43.5,80244,94.5,34.8
2026-01-06,STO019,72.6,59.4,56274,75.8,60.2
2026-01-06,STO020,97.0,49.7,13769,91.3,48.1
2026-01-06,STO021,62.0,41.5,47792,96.2,9.7
2026-01-06,STO022,51.4,60.7,110779,96.1,78.1
2026-01-06,STO023,55.4,20.1,91310,75.9,28.8
2026-01-06,STO024,91.1,82.3,170494,90.0,86.2
2026-01-06,STO025,52.7,47.6,110691,85.0,50.6
2026-01-06,STO026,69.3,39.3,164177,96.4,77.0
2026-01-06,STO027,92.9,29.4,93101,79.2,76.7
2026-01-06,STO028,46.6,52.3,45996,72.3,89.6
2026-01-06,STO029,43.1,57.4,46835,87.6,74.0
2026-01-06,STO030,65.4,44.8,48413,65.5,22.6
2026-01-06,STO031,55.6,73.4,141765,98.6,10.1
2026-01-06,STO032,55.5,20.3,172733,87.2,22.7
2026-01-06,STO033,51.4,78.7,64969,65.3,25.6
2026-01-06,STO034,81.9,44.3,184811,78.6,85.2
2026-01-06,STO035,92.7,70.9,18546,87.8,72.4
2026-01-06,STO036,80.4,48.8,167982,93.1,65.5
2026-01-07,STO001,62.6,80.7,5214,69.6,52.2
2026-01-07,STO002,69.6,28.4,62439,95.5,88.2
2026-01-07,STO003,59.8,44.9,123877,88.8,70.6
2026-01-07,STO004,45.6,29.2,48325,96.1,78.3
2026-01-07,STO005,49.5,39.5,55424,72.8,8.1
2026-01-07,STO006,46.6,49.7,28922,82.9,84.4
2026-01-07,STO007,91.0,61.2,143563,73.0,20.8
2026-01-07,STO008,40.5,63.3,50081,84.7,78.6
2026-01-07,STO009,71.5,64.9,104446,86.5,43.0
2026-01-07,STO010,78.0,57.2,157402,62.5,51.4
2026-01-07,STO011,57.8,72.8,45918,73.9,43.9
2026-01-07,STO012,86.8,31.3,137905,88.7,58.2
2026-01-07,STO013,82.0,61.4,139664,80.3,14.1
2026-01-07,STO014,76.4,77.5,51134,87.9,15.6
2026-01-07,STO015,59.5,19.6,160950,75.1,20.0
2026-01-07,STO016,69.6,31.4,63169,72.7,73.1
2026-01-07,STO017,57.6,41.7,111577,73.6,45.9
2026-01-07,STO018,58.3,61.8,12248,82.9,39.2
2026-01-07,STO019,58.9,25.1,69628,85.1,44.1
2026-01-07,STO020,53.2,23.7,146732,83.9,9.6
2026-01-07,STO021,49.9,51.0,115581,80.3,25.7
2026-01-07,STO022,87.8,49.8,16586,81.9,47.4
2026-01-07,STO023,96.0,84.0,107510,65.0,84.2
2026-01-07,STO024,71.9,66.8,75315,88.7,88.3
2026-01-07,STO025,63.9,60.8,138107,74.1,55.1
2026-01-07,STO026,59.3,66.5,127115,83.2,90.9
2026-01-07,STO027,75.0,38.2,172797,86.0,13.0
2026-01-07,STO028,42.7,42.1,8092,82.8,90.6
2026-01-07,STO029,74.1,77.8,125697,81.4,33.7
2026-01-07,STO030,58.4,41.4,161847,73.5,32.2
2026-01-07,STO031,75.0,61.0,101056,68.1,91.8
2026-01-07,STO032,61.0,21.8,91910,75.3,44.7
2026-01-07,STO033,53.2,67.8,82155,69.2,8.5
2026-01-07,STO034,58.2,56.7,141968,84.3,68.2
2026-01-07,STO035,93.2,37.1,52300,87.5,25.2
2026-01-07,STO036,42.2,77.8,25350,71.8,57.7
2026-01-08,STO001,70.5,39.1,127958,87.0,22.2
2026-01-08,STO002,60.6,58.6,160480,76.6,86.6
2026-01-08,STO003,85.0,71.1,134669,67.7,60.9
2026-01-08,STO004,83.8,58.9,174444,79.3,93.5
2026-01-08,STO005,75.7,50.0,135479,88.4,22.0
2026-01-08,STO006,94.8,31.9,6294,90.9,88.3
2026-01-08,STO007,94.6,18.8,183579,81.0,61.4
2026-01-08,STO008,81.8,82.3,109453,93.0,92.0
2026-01-08,STO009,82.7,56.1,64981,96.3,64.9
2026-01-08,STO010,70.7,68.8,23654,69.8,58.5
2026-01-08,STO011,56.8,41.1,111407,96.4,64.6
2026-01-08,STO012,62.6,54.7,4331,69.1,70.0
2026-01-08,STO013,55.0,55.1,156952,81.5,48.2
2026-01-08,STO014,68.8,45.4,152637,65.9,14.6
2026-01-08,STO015,62.1,42.4,6172,84.0,23.0
2026-01-08,STO016,78.1,58.0,127077,84.6,39.0
2026-01-08,STO017,63.5,81.6,182145,88.3,19.5
2026-01-08,STO018,66.5,18.5,4610,78.8,31.9
2026-01-08,STO019,66.1,27.0,119464,70.6,44.9
2026-01-08,STO020,68.2,80.7,106987,77.0,25.9
2026-01-08,STO021,48.8,81.1,110876,70.6,78.3
2026-01-08,STO022,52.5,34.8,124388,64.7,72.3
2026-01-08,STO023,92.5,58.9,13703,77.7,75.3
2026-01-08,STO024,52.5,37.8,77033,85.8,73.7
2026-01-08,STO025,72.1,39.7,28945,63.6,21.9
2026-01-08,STO026,71.2,36.2,56574,85.3,63.1
2026-01-08,STO027,54.2,45.3,31774,70.9,39.3
2026-01-08,STO028,55.0,46.7,156157,76.5,37.0
2026-01-08,STO029,70.7,36.8,104556,63.4,26.3
2026-01-08,STO030,94.5,35.6,54623,84.9,92.3
2026-01-08,STO031,40.5,41.2,53908,94.5,28.1
2026-01-08,STO032,96.1,19.3,94917,63.4,37.3
2026-01-08,STO033,91.3,35.6,173978,70.6,62.2
2026-01-08,STO034,87.9,29.7,126521,94.7,8.1
2026-01-08,STO035,52.6,73.7,78872,70.7,48.6
2026-01-08,STO036,84.1,24.6,37687,74.4,59.0
2026-01-09,STO001,43.7,36.3,25120,62.0,70.8
2026-01-09,STO002,84.7,51.8,49597,75.5,51.0
2026-01-09,STO003,65.4,20.3,67523,86.3,76.1
2026-01-09,STO004,81.4,51.3,102813,65.5,26.7
2026-01-09,STO005,89.7,42.4,38392,66.7,16.5
2026-01-09,STO006,93.1,62.4,2391,68.5,43.5
2026-01-09,STO007,52.8,22.9,13401,72.8,59.5
2026-01-09,STO008,66.0,65.0,8759,84.5,89.2
2026-01-09,STO009,57.2,38.0,57988,92.1,77.4
2026-01-09,STO010,77.0,47.7,41675,69.1,13.4
2026-01-09,STO011,83.2,26.0,151613,90.2,61.4
2026-01-09,STO012,90.7,77.5,20040,71.6,86.6
2026-01-09,STO013,45.2,52.5,91784,96.8,50.7
2026-01-09,STO014,92.0,57.7,179350,89.5,74.9
2026-01-09,STO015,95.7,75.5,163870,65.1,51.4
2026-01-09,STO016,47.2,34.4,135758,94.9,33.4
2026-01-09,STO017,71.3,80.9,71791,67.8,79.8
2026-01-09,STO018,47.9,57.6,111727,66.1,81.4
2026-01-09,STO019,63.0,64.9,130556,64.8,9.9
2026-01-09,STO020,77.8,64.1,168558,95.0,35.0
2026-01-09,STO021,42.6,36.5,166540,85.8,18.7
2026-01-09,STO022,63.0,18.3,81107,94.9,10.2
2026-01-09,STO023,63.4,71.9,164061,87.6,73.7
2026-01-09,STO024,74.3,67.2,110007,65.2,50.4
2026-01-09,STO025,95.0,64.0,68147,84.8,13.9
2026-01-09,STO026,55.5,20.2,181767,78.8,89.8
2026-01-09,STO027,85.7,69.3,100277,97.6,49.7
2026-01-09,STO028,75.8,82.9,41020,93.4,26.4
2026-01-09,STO029,47.9,37.6,119437,95.4,91.0
2026-01-09,STO030,76.6,36.3,48275,64.6,38.9
2026-01-09,STO031,88.4,55.6,121287,81.5,47.8
2026-01-09,STO032,89.4,47.7,174137,64.6,85.4
2026-01-09,STO033,40.3,57.0,47476,68.0,80.7
2026-01-09,STO034,61.7,62.3,177038,76.0,81.5
2026-01-09,STO035,48.7,81.6,113731,97.2,54.7
2026-01-09,STO036,93.5,18.3,11469,94.4,44.2
2026-01-10,STO001,42.1,72.2,92481,84.0,35.0
2026-01-10,STO002,75.8,25.7,132190,73.5,56.2
2026-01-10,STO003,97.0,63.4,9901,72.2,70.1
2026-01-10,STO004,84.9,37.6,44719,70.4,53.5
2026-01-10,STO005,50.0,21.7,23670,69.1,18.4
2026-01-10,STO006,42.0,44.2,107954,86.9,13.7
2026-01-10,STO007,44.8,79.4,106832,80.3,46.9
2026-01-10,STO008,45.7,21.1,126295,91.9,44.2
2026-01-10,STO009,58.1,34.4,6607,94.5,69.6
2026-01-10,STO010,59.6,37.1,90968,96.1,39.2
2026-01-10,STO011,82.4,18.7,38051,96.8,9.9
2026-01-10,STO012,64.1,63.4,44735,92.4,71.7
2026-01-10,STO013,45.3,65.1,4417,66.6,35.0
2026-01-10,STO014,42.3,82.6,71891,95.2,72.3
2026-01-10,STO015,45.9,36.4,64841,90.1,66.1
2026-01-10,STO016,55.7,59.0,5833,84.1,60.4
2026-01-10,STO017,65.9,67.1,120222,92.6,27.0
2026-01-10,STO018,41.4,32.2,38224,81.8,83.3
2026-01-10,STO019,83.0,58.2,155693,96.0,38.3
2026-01-10,STO020,89.1,57.1,49109,68.0,51.4
2026-01-10,STO021,89.5,37.1,120369,83.5,47.7
2026-01-10,STO022,68.0,71.1,174821,92.1,44.8
2026-01-10,STO023,89.8,19.4,62796,80.5,23.8
2026-01-10,STO024,50.2,82.2,39813,66.9,14.6
2026-01-10,STO025,45.0,79.2,87805,85.3,89.2
2026-01-10,STO026,68.4,41.8,95638,78.6,15.5
2026-01-10,STO027,92.3,37.4,169442,67.8,21.6
2026-01-10,STO028,76.8,80.6,90483,84.1,26.7
2026-01-10,STO029,85.2,55.8,170365,65.8,67.9
2026-01-10,STO030,90.9,46.8,6405,67.0,75.5
2026-01-10,STO031,56.1,59.5,179994,99.0,56.4
2026-01-10,STO032,69.8,76.5,29469,94.7,91.2
2026-01-10,STO033,75.6,58.3,182544,74.8,89.2
2026-01-10,STO034,73.3,46.9,148561,72.5,43.7
2026-01-10,STO035,72.3,63.6,97886,75.0,18.2
2026-01-10,STO036,82.8,43.7,60440,73.4,15.9
2026-01-11,STO001,59.4,47.1,48295,78.4,10.0
2026-01-11,STO002,59.3,81.4,50131,84.3,48.9
2026-01-11,STO003,59.4,59.6,105325,63.8,88.9
2026-01-11,STO004,41.1,72.0,39481,75.4,41.8
2026-01-11,STO005,48.7,57.9,103038,70.6,43.8
2026-01-11,STO006,71.9,46.2,71088,97.4,36.1
2026-01-11,STO007,70.6,75.5,34540,71.3,69.4
2026-01-11,STO008,46.9,36.1,154987,96.0,16.8
2026-01-11,STO009,67.4,81.0,135627,77.6,43.9
2026-01-11,STO010,83.5,29.8,82101,74.9,11.5
2026-01-11,STO011,90.6,69.7,82258,62.4,70.2
2026-01-11,STO012,95.0,40.1,162184,76.3,86.4
2026-01-11,STO013,77.1,57.2,127243,85.0,24.3
2026-01-11,STO014,78.9,44.9,54167,97.6,9.9
2026-01-11,STO015,41.1,54.2,68056,97.8,62.2
2026-01-11,STO016,84.4,20.2,49073,96.3,50.6
2026-01-11,STO017,57.4,51.0,10776,74.9,28.1
2026-01-11,STO018,53.5,56.0,54474,84.1,82.8
2026-01-11,STO019,46.3,70.6,79066,97.0,20.3
2026-01-11,STO020,60.9,75.1,110015,67.8,57.0
2026-01-11,STO021,70.2,22.5,33660,76.1,54.5
2026-01-11,STO022,84.4,30.9,120764,97.8,23.3
2026-01-11,STO023,53.9,73.8,76477,76.3,90.3
2026-01-11,STO024,67.5,72.7,97774,96.6,81.9
2026-01-11,STO025,95.5,18.4,55319,98.6,87.7
2026-01-11,STO026,59.9,26.6,165952,86.2,27.1
2026-01-11,STO027,89.2,59.2,115516,91.0,61.3
2026-01-11,STO028,76.6,68.6,101819,67.8,51.2
2026-01-11,STO029,67.1,38.2,3388,95.7,36.3
2026-01-11,STO030,90.9,70.9,110477,88.7,72.7
2026-01-11,STO031,94.3,58.0,128351,85.5,25.7
2026-01-11,STO032,95.1,52.6,167315,87.7,73.7
2026-01-11,STO033,94.6,32.3,94674,66.3,15.0
2026-01-11,STO034,75.6,79.0,119321,70.8,35.3
2026-01-11,STO035,87.2,39.2,97200,83.0,88.5
2026-01-11,STO036,90.1,63.9,111795,93.5,16.9
2026-01-12,STO001,74.6,47.4,22216,88.6,44.5
2026-01-12,STO002,40.2,64.2,133600,72.2,81.7
2026-01-12,STO003,80.7,37.2,25085,84.2,20.3
2026-01-12,STO004,81.3,81.6,126346,98.4,89.9
2026-01-12,STO005,74.7,20.1,19612,84.3,73.8
2026-01-12,STO006,41.6,55.2,130838,65.2,49.6
2026-01-12,STO007,65.7,48.0,73515,90.4,26.9
2026-01-12,STO008,77.4,38.1,45902,69.6,72.7
2026-01-12,STO009,94.0,57.3,164367,82.8,48.3
2026-01-12,STO010,85.3,78.0,29039,81.2,67.0
2026-01-12,STO011,41.2,45.4,182950,81.2,45.2
2026-01-12,STO012,60.5,56.0,165471,71.6,17.0
2026-01-12,STO013,42.1,78.0,7033,65.7,23.3
2026-01-12,STO014,69.6,45.5,27472,95.9,40.2
2026-01-12,STO015,81.3,23.7,3300,85.8,72.5
2026-01-12,STO016,64.6,34.0,112907,62.6,16.8
2026-01-12,STO017,51.8,19.0,109096,67.0,88.5
2026-01-12,STO018,68.3,75.9,24473,62.8,51.9
2026-01-12,STO019,52.7,55.3,7545,85.2,15.2
2026-01-12,STO020,69.2,36.1,29025,68.1,21.6
2026-01-12,STO021,56.9,39.1,156783,71.6,62.1
2026-01-12,STO022,78.2,61.6,95991,86.4,28.5
2026-01-12,STO023,83.2,38.6,127315,87.3,56.1
2026-01-12,STO024,67.6,48.6,107692,64.2,88.8
2026-01-12,STO025,90.1,42.3,88535,74.4,51.7
2026-01-12,STO026,85.0,31.1,33971,69.2,71.6
2026-01-12,STO027,54.8,81.8,172702,94.6,70.8
2026-01-12,STO028,58.6,63.1,90296,91.9,24.7
2026-01-12,STO029,90.7,36.5,94128,81.4,78.3
2026-01-12,STO030,59.8,27.9,19904,63.4,30.6
2026-01-12,STO031,50.0,42.2,115576,65.4,82.4
2026-01-12,STO032,64.6,74.9,171600,63.1,59.1
2026-01-12,STO033,77.0,19.1,152387,65.0,74.2
2026-01-12,STO034,83.0,25.9,157852,89.8,10.6
2026-01-12,STO035,51.9,58.9,10243,88.4,68.3
2026-01-12,STO036,68.4,62.1,56607,95.0,83.8
2026-01-13,STO001,73.1,80.2,3470,79.8,44.8
2026-01-13,STO002,65.8,23.2,117848,78.1,91.3
2026-01-13,STO003,58.1,36.8,103937,74.8,34.0
2026-01-13,STO004,56.6,31.5,98638,74.2,87.4
2026-01-13,STO005,46.4,44.4,131071,88.1,25.6
2026-01-13,STO006,92.0,75.8,3205,80.8,49.2
2026-01-13,STO007,76.9,84.0,86587,95.3,86.9
2026-01-13,STO008,90.0,30.0,67440,85.0,50.2
2026-01-13,STO009,70.1,33.4,162118,90.9,11.5
2026-01-13,STO010,82.1,49.6,120227,65.1,66.5
2026-01-13,STO011,55.0,27.1,139125,92.4,91.6
2026-01-13,STO012,47.4,43.6,118732,85.4,80.7
2026-01-13,STO013,86.2,48.5,114118,94.9,51.9
2026-01-13,STO014,57.5,73.2,122647,79.4,81.9
2026-01-13,STO015,87.4,38.7,73412,77.8,59.2
2026-01-13,STO016,76.0,46.0,155211,78.9,47.8
2026-01-13,STO017,80.6,56.2,73314,84.7,38.3
2026-01-13,STO018,78.1,51.6,64100,83.3,11.8
2026-01-13,STO019,77.2,72.0,47419,79.3,34.3
2026-01-13,STO020,54.0,18.1,43622,72.3,47.0
2026-01-13,STO021,72.9,27.7,161419,68.7,27.8
2026-01-13,STO022,77.0,47.7,75341,70.6,88.2
2026-01-13,STO023,78.2,39.2,156357,79.8,73.9
2026-01-13,STO024,95.8,38.4,83901,85.9,55.0
2026-01-13,STO025,79.8,62.5,129693,89.7,68.4
2026-01-13,STO026,60.1,55.9,8724,86.8,61.2
2026-01-13,STO027,59.4,44.2,93386,82.4,71.3
2026-01-13,STO028,93.5,31.3,73020,80.1,65.7
2026-01-13,STO029,51.1,80.9,163314,64.7,67.1
2026-01-13,STO030,70.7,19.6,71858,88.4,77.9
2026-01-13,STO031,70.6,65.9,119387,79.1,60.1
2026-01-13,STO032,67.0,34.7,115128,84.1,50.5
